what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.rse.core",1352907737138
stopped,bundle,org.jboss.tools.openshift.express.ui,2.3.1.v20120715-0255-H145-Final,"org.jboss.tools.openshift.express.ui",1352907737178
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.archives.webtools",1352907737208
stopped,bundle,org.jboss.ide.eclipse.as.wtp.ui,2.3.1.v20120715-0243-H142-Final,"org.jboss.ide.eclipse.as.wtp.ui",1352907737242
stopped,bundle,org.jboss.tools.maven.profiles.ui,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.profiles.ui",1352907737244
stopped,bundle,org.jboss.tools.maven.cdi,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.cdi",1352907737256
stopped,bundle,org.jboss.tools.maven.jaxrs,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.jaxrs",1352907737280
stopped,bundle,org.jboss.tools.maven.jpa,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.jpa",1352907737299
stopped,bundle,org.jboss.tools.maven.jsf,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.jsf",1352907737301
stopped,bundle,org.jboss.tools.maven.ui,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.ui",1352907737315
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1352907737332
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1352907737434
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1352907737456
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1352907737456
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1352907737528
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1352907737586
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1352907737697
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1352907737736
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1352907737742
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1352907737742
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1352907737749
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1352907737758
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1352907737774
stopped,bundle,org.jboss.tools.cdi.seam.config.core,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.seam.config.core",1352907737782
stopped,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.seam.core",1352907737782
stopped,bundle,org.jboss.tools.cdi.seam.faces.core,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.seam.faces.core",1352907737794
stopped,bundle,org.jboss.tools.cdi.seam.solder.core,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.seam.solder.core",1352907737800
stopped,bundle,org.jboss.tools.cdi.core,1.2.0.v20120611-1827-H85-Final,"org.jboss.tools.cdi.core",1352907737819
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf.text.ext.richfaces",1352907737916
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf.text.ext.facelets",1352907737933
stopped,bundle,org.jboss.tools.jsf.text.ext,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf.text.ext",1352907737969
stopped,bundle,org.jboss.tools.jsf.verification,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf.verification",1352907738006
stopped,bundle,org.jboss.tools.jsf,3.3.1.v20120715-0313-H119-Final,"org.jboss.tools.jsf",1352907738025
stopped,bundle,org.jboss.tools.vpe.browsersim.eclipse,3.3.1.v20120715-0301-H105-Final,"org.jboss.tools.vpe.browsersim.eclipse",1352907738052
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.3.1.v20120715-0301-H105-Final,"org.jboss.tools.vpe.ui.palette",1352907738069
stopped,bundle,org.jboss.tools.jst.jsp,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.jsp",1352907738070
stopped,bundle,org.jboss.tools.jst.text.ext,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.text.ext",1352907738094
stopped,bundle,org.jboss.tools.jst.web.kb,3.3.1.v20120715-0241-H93-Final,"org.jboss.tools.jst.web.kb",1352907738133
stopped,bundle,org.jboss.tools.common.el.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.el.ui",1352907738133
stopped,bundle,org.jboss.tools.vpe.resref,3.3.1.v20120715-0301-H105-Final,"org.jboss.tools.vpe.resref",1352907738159
stopped,bundle,org.jboss.tools.common.resref.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.resref.ui",1352907738197
stopped,bundle,org.jboss.tools.common.verification.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.verification.ui",1352907738197
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.5.1.v20120715-0252-H98-Final,"org.jboss.tools.hibernate.xml.ui",1352907738265
stopped,bundle,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui",1352907738265
stopped,bundle,org.jboss.tools.common.text.ext,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.text.ext",1352907738265
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1352907738280
stopped,bundle,org.jboss.tools.common.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.ui",1352907738343
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1352907738343
stopped,bundle,org.hibernate.eclipse.help,3.5.1.v20120715-0252-H98-Final,"org.hibernate.eclipse.help",1352907738455
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1352907738563
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1352907738771
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1352907738771
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1352907738813
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1352907738886
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1352907738972
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1352907739049
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1352907739149
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1352907739181
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1352907739237
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1352907739284
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1352907739325
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1352907739361
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1352907739397
stopped,bundle,org.jboss.tools.maven.core,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.core",1352907739430
stopped,bundle,org.jboss.tools.maven.sourcelookup.ui,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.sourcelookup.ui",1352907739430
stopped,bundle,org.jboss.tools.maven.sourcelookup.core,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.sourcelookup.core",1352907739454
stopped,bundle,org.maven.ide.eclipse.wtp,0.15.2.20120306-2040,"org.maven.ide.eclipse.wtp",1352907739454
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1352907739467
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1352907739474
